Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
2359,117.0,0.0,0.0,902.0,19.0,38.0,164601.0,0.1,1132.3900300285716,0.0,0.0,28635.697662115097,,,,,,,,,,,,,,,,,,,,,481.02368099507055,341.9818938028066,968.8817786454895,-0.05934118688370901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,117.0,0.0,0.0,962.0,20.0,60.0,164661.0,0.1,2204.6934708873464,0.0,0.0,28641.195470571518,,,,,,,,,,,,,,,,,,,,,978.6829701403241,526.180283594497,1650.3251594767391,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,118.0,0.0,0.0,26.0,1.0,26.0,164687.0,0.1,744.546304021384,0.0,0.0,28727.057468175888,,,,,,,,,,,,,,,,,,,,,338.5758098357106,226.48226607584525,669.8465396021826,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,118.0,0.0,0.0,67.0,2.0,41.0,164728.0,0.1,1312.0596310290093,0.0,0.0,28731.22145962715,,,,,,,,,,,,,,,,,,,,,589.1217196037103,361.6227111653135,1092.2556126838977,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,118.0,0.0,0.0,91.0,3.0,24.0,164752.0,0.1,616.3023724600408,0.0,0.0,28733.627357959747,,,,,,,,,,,,,,,,,,,,,262.97079572914373,197.39266463617327,564.4213666820184,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364,118.0,0.0,0.0,187.0,4.0,96.0,164848.0,0.1,3754.707313456152,0.0,0.0,28742.251366376877,,,,,,,,,,,,,,,,,,,,,1459.4515900881331,775.2317576610391,2401.422086492748,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,118.0,0.0,0.0,234.0,5.0,47.0,164895.0,0.1,1652.5174387624486,0.0,0.0,28746.755362033844,,,,,,,,,,,,,,,,,,,,,736.0108102438861,430.99738385615035,1333.1214753064194,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,118.0,0.0,0.0,329.0,6.0,95.0,164990.0,0.1,3755.358532114337,0.0,0.0,28755.427007436752,,,,,,,,,,,,,,,,,,,,,1573.6447999645916,831.6680624506471,2583.2783246956024,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,118.0,0.0,0.0,350.0,7.0,21.0,165011.0,0.1,507.03876407264653,0.0,0.0,28757.670017004013,,,,,,,,,,,,,,,,,,,,,223.65262638625848,163.97728326990898,469.413031865659,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,118.0,0.0,0.0,398.0,8.0,48.0,165059.0,0.1,1663.3204613190187,0.0,0.0,28762.19045805931,,,,,,,,,,,,,,,,,,,,,690.0354712855368,494.3103888572758,1359.1505306621375,-0.0778344772647232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,118.0,0.0,0.0,454.0,9.0,56.0,165115.0,0.1,2049.771460038096,0.0,0.0,28767.403756141663,,,,,,,,,,,,,,,,,,,,,917.3011068301748,516.3381344087976,1567.2715439375545,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,118.0,0.0,0.0,494.0,10.0,40.0,165155.0,0.1,1423.446562930776,0.0,0.0,28771.336483955383,,,,,,,,,,,,,,,,,,,,,627.8940750478366,406.24549797199694,1196.0911467315993,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,118.0,0.0,0.0,524.0,11.0,30.0,165185.0,0.1,920.345001069034,0.0,0.0,28774.537378787994,,,,,,,,,,,,,,,,,,,,,417.47897164606746,273.49244732089426,811.245086802585,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,118.0,0.0,0.0,548.0,12.0,24.0,165209.0,0.1,631.681004174673,0.0,0.0,28777.200199842453,,,,,,,,,,,,,,,,,,,,,272.1483018522379,204.10444564813426,577.8649237120048,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,118.0,0.0,0.0,582.0,13.0,34.0,165243.0,0.1,925.8628120082426,0.0,0.0,28780.57253432274,,,,,,,,,,,,,,,,,,,,,388.12833388705417,276.71385143818856,810.0185475835569,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,118.0,0.0,0.0,605.0,14.0,23.0,165266.0,0.1,589.7935438065929,0.0,0.0,28783.027417182922,,,,,,,,,,,,,,,,,,,,,268.9345591464233,184.1167962193325,538.6578871573465,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,118.0,0.0,0.0,683.0,15.0,78.0,165344.0,0.1,2129.350600965766,0.0,0.0,28790.012441396713,,,,,,,,,,,,,,,,,,,,,692.1822575349261,604.9593876442195,1621.7206816534276,-0.19288967327350295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,118.0,0.0,0.0,741.0,16.0,58.0,165402.0,0.1,2113.4554588933534,0.0,0.0,28795.6623647213,,,,,,,,,,,,,,,,,,,,,919.8986161556065,551.2700768151996,1611.9929206439158,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,118.0,0.0,0.0,804.0,17.0,63.0,165465.0,0.1,2644.057539622833,0.0,0.0,28801.410144090652,,,,,,,,,,,,,,,,,,,,,1164.1922361918398,634.1273948606097,1949.409683524102,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,118.0,0.0,0.0,889.0,18.0,85.0,165550.0,0.1,3285.8851094667625,0.0,0.0,28809.076203107834,,,,,,,,,,,,,,,,,,,,,1222.1765455456166,760.4263965231196,2292.6589590378426,-0.06952977501487193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,118.0,0.0,0.0,957.0,19.0,68.0,165618.0,0.1,2866.7763398753173,0.0,0.0,28815.27029156685,,,,,,,,,,,,,,,,,,,,,1231.0076669282719,659.6318785609039,2070.9020777105316,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,118.0,0.0,0.0,996.0,20.0,39.0,165657.0,0.1,1212.9205404712072,0.0,0.0,28819.338266134262,,,,,,,,,,,,,,,,,,,,,546.3730186960893,345.5201920466407,1020.1357649012674,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,119.0,0.0,0.0,44.0,1.0,44.0,165701.0,0.1,1594.220987525419,0.0,0.0,28908.03586411476,,,,,,,,,,,,,,,,,,,,,747.3560745649743,416.8447800241364,1291.0767418802473,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,119.0,0.0,0.0,80.0,2.0,36.0,165737.0,0.1,1264.6972110978427,0.0,0.0,28911.49568581581,,,,,,,,,,,,,,,,,,,,,585.6091410818361,365.65272253461467,1075.275910936008,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,119.0,0.0,0.0,109.0,3.0,29.0,165766.0,0.1,931.4941309637935,0.0,0.0,28914.441547870636,,,,,,,,,,,,,,,,,,,,,441.37677881298333,266.8354728727861,819.8090655117111,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,119.0,0.0,0.0,138.0,4.0,29.0,165795.0,0.1,967.7516173579763,0.0,0.0,28917.3403840065,,,,,,,,,,,,,,,,,,,,,458.68627362148436,296.9884127553179,851.6810509210751,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,119.0,0.0,0.0,163.0,5.0,25.0,165820.0,0.1,328.8814444939265,0.0,0.0,28920.00739645958,,,,,,,,,,,,,,,,,,,,,85.23247097205402,109.21280768045577,313.81831114265196,-0.11023107930092882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,119.0,0.0,0.0,246.0,6.0,83.0,165903.0,0.1,3226.2160013735147,0.0,0.0,28927.704436302185,,,,,,,,,,,,,,,,,,,,,1328.1688489306416,655.1410598683512,2166.9583274778925,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,119.0,0.0,0.0,265.0,7.0,19.0,165922.0,0.1,467.9170412598509,0.0,0.0,28929.764419078827,,,,,,,,,,,,,,,,,,,,,215.04022406427418,148.8222120417871,435.7304343308221,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,119.0,0.0,0.0,307.0,8.0,42.0,165964.0,0.1,565.3535640395438,0.0,0.0,28933.736696243286,,,,,,,,,,,,,,,,,,,,,137.2881025929765,179.87142046542226,518.0007764008712,-0.18574714472071005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,119.0,0.0,0.0,377.0,9.0,70.0,166034.0,0.1,2601.655267107474,0.0,0.0,28940.23730611801,,,,,,,,,,,,,,,,,,,,,1144.979177973062,558.4857556842305,1836.7205821103253,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,119.0,0.0,0.0,415.0,10.0,38.0,166072.0,0.1,784.1417094714068,0.0,0.0,28943.86335158348,,,,,,,,,,,,,,,,,,,,,250.14257433069307,256.63256286593827,703.0787993324592,-0.12428654037287008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,119.0,0.0,0.0,449.0,11.0,34.0,166106.0,0.1,1189.8840400329498,0.0,0.0,28947.410566806793,,,,,,,,,,,,,,,,,,,,,540.4509244860193,343.09259378608016,1026.5592548798113,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,119.0,0.0,0.0,487.0,12.0,38.0,166144.0,0.1,1435.682084666416,0.0,0.0,28951.098079919815,,,,,,,,,,,,,,,,,,,,,670.5078938703862,408.67508576261264,1204.8659167387705,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393,119.0,0.0,0.0,523.0,13.0,36.0,166180.0,0.1,1010.501928518482,0.0,0.0,28954.535539150238,,,,,,,,,,,,,,,,,,,,,429.9696012727863,298.5459746240721,873.0873095197214,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,119.0,0.0,0.0,549.0,14.0,26.0,166206.0,0.1,699.5772565058185,0.0,0.0,28957.22530579567,,,,,,,,,,,,,,,,,,,,,312.6847640214929,220.6705672268353,630.8327903889708,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395,119.0,0.0,0.0,634.0,15.0,85.0,166291.0,0.1,3426.589016558086,0.0,0.0,28965.03574514389,,,,,,,,,,,,,,,,,,,,,1389.830208918234,739.1513445048588,2290.820670316893,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396,119.0,0.0,0.0,711.0,16.0,77.0,166368.0,0.1,3184.5534830963816,0.0,0.0,28972.079313516617,,,,,,,,,,,,,,,,,,,,,1339.4334828221497,704.4818145010847,2196.9081739856397,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397,119.0,0.0,0.0,793.0,17.0,82.0,166450.0,0.1,3291.9080413842,0.0,0.0,28979.45356464386,,,,,,,,,,,,,,,,,,,,,1350.5082942720355,679.5708786392574,2228.845260770461,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,119.0,0.0,0.0,851.0,18.0,58.0,166508.0,0.1,1784.9385840433265,0.0,0.0,28984.807626247406,,,,,,,,,,,,,,,,,,,,,732.2838793484591,417.1713532896554,1387.831786574044,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,119.0,0.0,0.0,913.0,19.0,62.0,166570.0,0.1,2711.1539617714748,0.0,0.0,28990.49658846855,,,,,,,,,,,,,,,,,,,,,1185.9614038024245,654.6153057472492,2015.9758100336408,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,119.0,0.0,0.0,969.0,20.0,56.0,166626.0,0.1,2125.9459389543754,0.0,0.0,28995.938890218735,,,,,,,,,,,,,,,,,,,,,943.799188729966,531.448417255501,1629.8524571631406,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,120.0,0.0,0.0,52.0,1.0,52.0,166678.0,0.1,1321.9693064116705,0.0,0.0,29085.384424209595,,,,,,,,,,,,,,,,,,,,,533.681442497089,306.2412263496006,1065.661622602984,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,120.0,0.0,0.0,87.0,2.0,35.0,166713.0,0.1,1184.406810053761,0.0,0.0,29088.84734559059,,,,,,,,,,,,,,,,,,,,,556.1469165227771,344.4719914181119,1009.8514327831745,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,120.0,0.0,0.0,122.0,3.0,35.0,166748.0,0.1,863.2006506285874,0.0,0.0,29092.30748820305,,,,,,,,,,,,,,,,,,,,,381.264750870349,230.5081558275489,744.5750309396645,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,120.0,0.0,0.0,221.0,4.0,99.0,166847.0,0.1,4595.967825046467,0.0,0.0,29101.05081796646,,,,,,,,,,,,,,,,,,,,,1806.8022009697472,933.077290777838,2884.5697022197974,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,120.0,0.0,0.0,256.0,5.0,35.0,166882.0,0.1,997.9612851083785,0.0,0.0,29104.408144950867,,,,,,,,,,,,,,,,,,,,,488.0019322946868,275.23154244076375,843.9553196666035,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,120.0,0.0,0.0,343.0,6.0,87.0,166969.0,0.1,3216.803316522748,0.0,0.0,29112.43049955368,,,,,,,,,,,,,,,,,,,,,1374.859731317826,751.4332266470504,2269.105049255189,-0.06114118688370901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,120.0,0.0,0.0,364.0,7.0,21.0,166990.0,0.1,517.5265620276308,0.0,0.0,29114.655455589294,,,,,,,,,,,,,,,,,,,,,227.9211279238267,167.9378440472521,479.1991890252292,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,120.0,0.0,0.0,419.0,8.0,55.0,167045.0,0.1,2317.5323691463054,0.0,0.0,29119.80721116066,,,,,,,,,,,,,,,,,,,,,1026.8287500794272,588.8227174230245,1788.365020510784,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,120.0,0.0,0.0,469.0,9.0,50.0,167095.0,0.1,1822.9843990783288,0.0,0.0,29124.48509836197,,,,,,,,,,,,,,,,,,,,,831.1395508250175,475.44209127418725,1435.9908414098763,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,120.0,0.0,0.0,515.0,10.0,46.0,167141.0,0.1,1696.6898554893821,0.0,0.0,29128.865661621094,,,,,,,,,,,,,,,,,,,,,755.5104157732494,464.1255051650849,1376.5483769346872,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,120.0,0.0,0.0,546.0,11.0,31.0,167172.0,0.1,1091.8968901659782,0.0,0.0,29132.095203638077,,,,,,,,,,,,,,,,,,,,,523.0676426543895,312.7290934322476,948.6235291736732,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,120.0,0.0,0.0,580.0,12.0,34.0,167206.0,0.1,768.1742389069983,0.0,0.0,29135.42406654358,,,,,,,,,,,,,,,,,,,,,258.4669458310817,257.17025063921386,694.1082311237941,-0.11023107930092882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,120.0,0.0,0.0,611.0,13.0,31.0,167237.0,0.1,981.1471034406698,0.0,0.0,29138.64924430847,,,,,,,,,,,,,,,,,,,,,464.1030622177798,277.9937370085548,854.2752312551349,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,120.0,0.0,0.0,724.0,14.0,113.0,167350.0,0.1,4712.16147649739,0.0,0.0,29148.63317322731,,,,,,,,,,,,,,,,,,,,,1860.5625174124684,855.9846573966735,2733.463352701593,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,120.0,0.0,0.0,810.0,15.0,86.0,167436.0,0.1,3659.78593601449,0.0,0.0,29156.581183195114,,,,,,,,,,,,,,,,,,,,,1448.6614409996828,828.2229560981773,2462.949797729581,-0.06114118688370901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,120.0,0.0,0.0,855.0,16.0,45.0,167481.0,0.1,1225.771471061335,0.0,0.0,29160.83587384224,,,,,,,,,,,,,,,,,,,,,481.5287164984239,376.72544246240676,1029.572032075344,-0.09419557116715521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,120.0,0.0,0.0,889.0,17.0,34.0,167515.0,0.1,1070.6983903481876,0.0,0.0,29164.095302581787,,,,,,,,,,,,,,,,,,,,,475.59416207180243,315.99134092171437,927.4526836483775,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,120.0,0.0,0.0,968.0,18.0,79.0,167594.0,0.1,2987.421745516662,0.0,0.0,29171.204647541046,,,,,,,,,,,,,,,,,,,,,1200.8117455655208,662.3560047740544,2080.175968288847,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,120.0,0.0,0.0,1038.0,19.0,70.0,167664.0,0.1,2127.8802601001285,0.0,0.0,29177.855738162994,,,,,,,,,,,,,,,,,,,,,906.5033052687916,440.89460514752795,1523.6485526088907,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,120.0,0.0,0.0,1073.0,20.0,35.0,167699.0,0.1,1123.2434763868416,0.0,0.0,29181.208748579025,,,,,,,,,,,,,,,,,,,,,522.5055238004904,323.6728534270694,959.4597929360983,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421,121.0,0.0,0.0,50.0,1.0,50.0,167749.0,0.1,1879.899666950765,0.0,0.0,29274.491876125336,,,,,,,,,,,,,,,,,,,,,827.624749044316,472.15887570858285,1495.8548030084758,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422,121.0,0.0,0.0,86.0,2.0,36.0,167785.0,0.1,1148.9374109312694,0.0,0.0,29278.241063594818,,,,,,,,,,,,,,,,,,,,,551.9723967414022,317.1485095266465,969.5208122685079,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,121.0,0.0,0.0,112.0,3.0,26.0,167811.0,0.1,818.8667538433798,0.0,0.0,29280.853860855103,,,,,,,,,,,,,,,,,,,,,392.93772385883074,243.7000516634251,731.2549185186037,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,121.0,0.0,0.0,139.0,4.0,27.0,167838.0,0.1,635.4568808346647,0.0,0.0,29283.581239700317,,,,,,,,,,,,,,,,,,,,,256.2913507366123,209.6550837662047,577.7555516128757,-0.05934118688370901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,121.0,0.0,0.0,194.0,5.0,55.0,167893.0,0.1,1710.3847471066174,0.0,0.0,29288.68910241127,,,,,,,,,,,,,,,,,,,,,796.0444051429192,386.5849859795892,1298.3984535027157,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,121.0,0.0,0.0,223.0,6.0,29.0,167922.0,0.1,680.954705694723,0.0,0.0,29291.59129500389,,,,,,,,,,,,,,,,,,,,,327.2480636819526,188.97002074234936,597.9520122711526,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,121.0,0.0,0.0,242.0,7.0,19.0,167941.0,0.1,428.44942083692115,0.0,0.0,29293.91127038002,,,,,,,,,,,,,,,,,,,,,183.7822768850073,140.97991911080626,401.5210572684112,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,121.0,0.0,0.0,281.0,8.0,39.0,167980.0,0.1,1304.7629095314585,0.0,0.0,29297.727931022644,,,,,,,,,,,,,,,,,,,,,577.9430131463855,385.3040532440872,1101.2806187168335,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,121.0,0.0,0.0,335.0,9.0,54.0,168034.0,0.1,2158.102758652062,0.0,0.0,29302.756525993347,,,,,,,,,,,,,,,,,,,,,988.3389243472003,546.2747186606657,1657.381634021604,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,121.0,0.0,0.0,374.0,10.0,39.0,168073.0,0.1,1471.5595296681672,0.0,0.0,29306.487731695175,,,,,,,,,,,,,,,,,,,,,665.4478991218016,412.0597054641448,1236.6440659225218,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,121.0,0.0,0.0,473.0,11.0,99.0,168172.0,0.1,3393.8225814506936,0.0,0.0,29315.431483268738,,,,,,,,,,,,,,,,,,,,,1246.2155535239322,659.4186021145258,2203.927337477809,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,121.0,0.0,0.0,492.0,12.0,19.0,168191.0,0.1,426.575752383536,0.0,0.0,29317.50658082962,,,,,,,,,,,,,,,,,,,,,181.7514370744544,139.1532882235798,400.0030398320473,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,121.0,0.0,0.0,525.0,13.0,33.0,168224.0,0.1,979.217321972656,0.0,0.0,29320.769959926605,,,,,,,,,,,,,,,,,,,,,437.7133700985476,289.4688113910535,851.7211609428986,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,121.0,0.0,0.0,548.0,14.0,23.0,168247.0,0.1,669.5224024935854,0.0,0.0,29323.277717590332,,,,,,,,,,,,,,,,,,,,,310.80692966621814,202.56027153246382,610.1793782984952,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,121.0,0.0,0.0,634.0,15.0,86.0,168333.0,0.1,3402.130888979636,0.0,0.0,29331.17927312851,,,,,,,,,,,,,,,,,,,,,1364.868340730748,713.8855947885178,2273.5885276514564,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,121.0,0.0,0.0,703.0,16.0,69.0,168402.0,0.1,2422.475560604463,0.0,0.0,29337.457528829575,,,,,,,,,,,,,,,,,,,,,961.7052768068314,642.1006186104349,1794.6116922842045,-0.0924490329671552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2437,121.0,0.0,0.0,766.0,17.0,63.0,168465.0,0.1,2558.984523347247,0.0,0.0,29343.19457936287,,,,,,,,,,,,,,,,,,,,,1106.1792595615393,607.6056140971382,1899.8995916982728,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438,121.0,0.0,0.0,791.0,18.0,25.0,168490.0,0.1,400.58524514891707,0.0,0.0,29345.74823665619,,,,,,,,,,,,,,,,,,,,,121.12605115953512,134.7349962909788,377.8223980808422,-0.09419557116715521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439,121.0,0.0,0.0,860.0,19.0,69.0,168559.0,0.1,2666.0887785122377,0.0,0.0,29352.020829439163,,,,,,,,,,,,,,,,,,,,,1089.8435161637178,619.469365299919,1952.9606696860242,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,121.0,0.0,0.0,901.0,20.0,41.0,168600.0,0.1,1269.6996262676814,0.0,0.0,29356.199191331863,,,,,,,,,,,,,,,,,,,,,584.3539717725068,358.65037170700134,1051.029994736204,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441,122.0,0.0,0.0,29.0,1.0,29.0,168629.0,0.1,881.8085343622388,0.0,0.0,29439.153160333633,,,,,,,,,,,,,,,,,,,,,389.1305391370657,270.89436907411044,784.5736945337103,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,122.0,0.0,0.0,79.0,2.0,50.0,168679.0,0.1,1506.7542302805991,0.0,0.0,29444.05957198143,,,,,,,,,,,,,,,,,,,,,645.1820794574942,412.3014355212282,1208.2064998998592,-0.06114118688370901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,122.0,0.0,0.0,109.0,3.0,30.0,168709.0,0.1,959.8312512230633,0.0,0.0,29447.08303809166,,,,,,,,,,,,,,,,,,,,,453.3186202575646,273.75652492669985,840.562866182832,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,122.0,0.0,0.0,148.0,4.0,39.0,168748.0,0.1,1480.6145192298413,0.0,0.0,29450.82955145836,,,,,,,,,,,,,,,,,,,,,712.0825648396316,403.7234576622651,1227.3261085015656,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,122.0,0.0,0.0,183.0,5.0,35.0,168783.0,0.1,1182.5674076647244,0.0,0.0,29454.22008085251,,,,,,,,,,,,,,,,,,,,,551.6983351300483,338.498055115202,1009.5633000400032,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,122.0,0.0,0.0,285.0,6.0,102.0,168885.0,0.1,3595.2962749199905,0.0,0.0,29463.476799726486,,,,,,,,,,,,,,,,,,,,,1280.7902355343624,855.823507582688,2335.3639778338325,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
